고유번호,언어,상호명,콘텐츠URL,주소,신주소,전화번호,팩스번호,웹사이트,운영시간,운영요일,휴무일,교통정보,태그,장애인편의시설
16342,ja,クァンファムン(光化門)夜景,https://japanese.visitseoul.net/attractions/光化門?場夜景/JPP016319?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPP016319, ソウル市鍾路?世宗路81-3 ,03172 ソウル市チョンノ(鍾路)?世宗大路175世宗物語 ,-40,,https://gwanghwamun.seoul.go.kr/ghm/main.do,,,,"地下?5?線「 クァンファムン(セジョン文化?館)」?2番出口,  235m","クァンファムン,光化門?場,チョンゲチョン,ランドマ?ク,?場,夜景,世宗文化?館,李舜臣,景福宮,?史,??川",
1902,ja,クァンファムン(光化門)?場,https://japanese.visitseoul.net/attractions/gwanghwamun-square-jp/JPP001899?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPP001899,110-820 ソウル市チョンノ(鐘路)?セジョンノ 1-68,03154 ソウル市チョンノ(鐘路)?セジョンデロ172 (世宗路),-40,,https://gwanghwamun.seoul.go.kr/ghm-eng/main.do,クァンファムン(光化門)市民オ?プン?場で年中24時間常時開放,月曜日?日曜日,年中無休,"地下?5?線「 クァンファムン(セジョン文化?館)」?2番出口,  235m","都市文化?場,景福宮,イ·スンシン,李舜臣、クァンファムン,セジョン大王,光化門,??川,キョンボックン,光化門?場,クァンファムン?場,世宗大王,チョンゲチョン","バリアフリ?トイレ,アクセシビリティ"
29724,ja,ケミス?パ?,https://japanese.visitseoul.net/attractions/gaemi-supermarket-jp/JPP029715?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPP029715, ソウル龍山?西?洞39 ,04303 龍山? チョンパロ85ギル 31 1階 ,-4017,,,平日 09:00~01:00 KST,月?金,第1、3週目の日曜日 ,"地下?1/4?線 / キョンイ·チュンアン(京義?中央)線  / 空港?道/GTX-A「ソウル」?  15番出口,  326m","オレガゲ(老?), ス?パ?, ス?パ?マ?ケット, 思い出, 外?人?光スポット, チョンパドン, ソウル?",
44028,ja,サハラ,https://japanese.visitseoul.net/attractions/2023030/JPPq9l4ap?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPPq9l4ap, ソウル麻浦?公?洞256-13 ,04214 麻浦? マンリジェロ 15、第一ビル 地下1階 2? ,-8977,,,17:30~02:00 ,月?土,日曜日、祝日,"地下? 5 / 6 / 空港?道 / キョンイ·チュンアン(京義?中央)線   「 コンドク」?  5番出口,  100m","オレガゲ(老?),料理居酒屋,7080ライブ,酒場,麻浦,孔?,グルメㅁ",
27950,ja,クァンファムン(光化門)?光案?所,https://japanese.visitseoul.net/attractions/gwanghwamun-tourist-information-center-jp/JPP027225?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPP027225,110-822 ソウル市鐘路?世宗路 215,03186 ソウル市チョンノ(鍾路)?セジョンロ211(光化門、東和免?店前) ,-9343,,http://www.sta.or.kr,10:00-19:00 (土曜日休館),,土曜定休 ?正月及び秋夕(??8月15日)?日,"地下?5?線「 クァンファムン(セジョン文化?館)」?6番出口,  13m","?光案?所,旅行情報,インフォメ?ションセンタ?,ガイドブック,光化門,旅行ガイド,ソウル地?,旅行,光化門?光案?所",
43627,ja,クムボク商?,https://japanese.visitseoul.net/attractions/2023018/JPP8tfd7i?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPP8tfd7i, ソウル市衿川??山洞981-36 ,08539 ソウル市クムチョン(衿川)? シフンデロ146ギル 33     ,-9910,,,,?日,なし,"地下?2?線「クロ·デジタルダンジ」?6番出口,  1.5km","縫製部品,オレガゲ(老?),九老(グロ),?山?,名札,名札",
22856,ja,サルコジ橋(箭串橋),https://japanese.visitseoul.net/attractions/salgoji-bridge-jp/JPP002372?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPP002372,133-070 ソウル城東?行堂洞61-1 , ソウル市ソンドン(城東)?ヘンダンドン(杏堂洞) 61-1,-7410,,,,,,"地下?2?線「ハニャンデ」?3番出口,  257m","?史,橋脚,散?道,韓江散?コ?ス,箭串橋,ソウル散?コ?ス,サルコジ橋,サルコジ?育公園,史跡",
50425,en,Pace Gallery Seoul,https://english.visitseoul.net/attractions/pacegallery/ENPet80lf?utm_source=seoulopendata&utm_medium=attractions&utm_content=ENPet80lf," Pace Gallery, 267 Itaewon-ro, Yongsan-gu, Seoul ","04348 Pace Gallery, 267 Itaewon-ro, Yongsan-gu, Seoul ",-10098,,https://www.pacegallery.com/,10:00-18:00,,Closed every Sunday and Monday ,"Subway Line 6, Hangangjin Station, Exit 1, 185m "," Hangangjin gallery, Seoul gallery, Seoul exhibition, Art exhibition,Pace Gallery",
43956,en,Samu Chicken Center,https://english.visitseoul.net/attractions/Samuchikin-kr/ENPd11wkn?utm_source=seoulopendata&utm_medium=attractions&utm_content=ENPd11wkn," 960-4 Daerim-dong, Yeongdeungpo-gu, Seoul ","07442 671 Siheung-daero, Yeongdeungpo-gu, Seoul  ",-10056,,,12:00~24:00,Daily,Every Sunday,"Subway Line 2  Sindaebang Station  Exit 4,  813m","chicken, chimac, daerim-dong, boramae park, payday, tongdak,OraeGage, hop",
37589,en,Tourist Information Center in Seoul Tourism Plaza,https://english.visitseoul.net/attractions/Tourist-Information-Center/ENP037583?utm_source=seoulopendata&utm_medium=attractions&utm_content=ENP037583," 10-2, Gwancheol-dong, Jongno-gu, Seoul ","03190 1F, Samil Building, 85 Cheonggyecheon-ro, Jongno-gu ",-9385,,,Daily 09:00-18:00,Mon~Sun,※ Closed on the day of Lunar New Year and Chuseok,"Subway  Line 1  Jonggak Station  Exit 4, 426m","InformationCenter,TouristCenter,Tourist Information Center,Tourists,Tourism,TouristInformation,SeoulTourismPlaza,Jongnogu",
43957,ja,サムウチキンセンタ?,https://japanese.visitseoul.net/attractions/Samuchikin-kr/JPPd11wkn?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPPd11wkn, ソウル永登浦?大林洞960-4 ,07442 ソウル市ヨンドゥンポ(永登浦)? シフンデロ 671 ,-10056,,,12:00~24:00,?日,?週日曜日,"地下? 2?線 「 シンテバン」? 4番出口,  813m"," チキン, ホフ, チマック, 大林洞,オレガゲ(老?), ボラメ公園, 給料日, 丸?",
2123,ja,サムチョンドン(三?洞)通り,https://japanese.visitseoul.net/attractions/雪花秀平衡水?/JPP002121?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPP002121,110-260 ソウル市鐘路?三?洞 一?,110-260 ソウル市チョンノ(鍾路)?サムチョンロ99 (三?洞),-40,,,,,,"地下?3?線「アングク」? 2番出口,  780m","韓屋,ギャラリ?,韓??統家屋,嘉?洞,三?洞通り,景福宮,サムチョン洞,カフェ洞,ソウル?光,カフェ,北村",
22441,ja,サユクシン(死六臣)公園,https://japanese.visitseoul.net/attractions/Sayuksin-Park-JP/JPP004513?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPP004513,156-801 ソウル市東??楊梁洞152-3 ,"06902 ソウル市トンジャク(銅雀)?ノリャンジンロ191 (노량진동, 사육신묘지공원) (鷺梁津洞)サユクシン(死六臣)墓地公園",-2135,,https://parks.seoul.go.kr/parks/detailView.do?pIdx=103#,火~土 9:00?18:00   ,,"月, 日","地下?9?線「ノドゥル」? 1番出口,  432m","ノドゥル?,鷺梁津公園,死六臣墓,鷺梁津,死六臣公園展望台,ソウル市有形文化財8番,死六臣公園,公園,?史",
29633,ja,シム美術館,https://japanese.visitseoul.net/attractions/shuim-museum-jp/JPP029578?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPP029578,110-020 ソウル市鍾路?弘智洞36-20 ,03015 ソウル市チョンノ(鍾路)?セゴムジョンロ209-17 (弘智洞),-9593,,http://museeshuim.com/,4月?10月：火曜日?土曜日 10:00-18:00 (KST)、日曜日 14:00-19:00 (KST) 11月?3月：火曜日?土曜日 10:00-17:00 (KST)、日曜日 14:00-18:00 (KST),,月曜日,"地下?3?線「キョンボックン(政府ソウル??)」?3番出口,   0212、1020、1711、7016、7018、7022（サンミョン大入口下車） 地下?5?線「 クァンファムン(セジョン文化?館)」?2番出口,  0212、1020、1711、7016、7018（サンミョン大入口下車）","現代ア?ト,保存,企?展,ア?ト,ソウル美術館,景福宮?,憩いの場,美術,文化,現代美術,文化芸術,シム美術館",
32060,ja,シンウンアム(新鷹岩)市場,https://japanese.visitseoul.net/attractions/sineungam-market-jp/JPP031981?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPP031981,122-920 ソウル市恩平?鷹岩洞427-32 ,03466 ソウル市ウンピョン(恩平)?ウンアムロ26ギル3 (鷹岩洞),-3642,,,,,,地下?6?線「セジョル」?1番出口,"老?,シンウンアム市場,恩平?市場,ソウルの老?,オレガゲ,ソウル市場,新鷹岩市場",
22940,ja,スンニェムン(崇?門)(ナンデムン(南大門)),https://japanese.visitseoul.net/attractions/sungnyemun-gate-namdaemun-gate-jp/JPP022888?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPP022888,100-094 ソウル市中?南大門路4街 29 崇?門(南大門),04528 ソウル市チュン(中)?セジョンデロ40(スンニェムン(崇?門)ナムデムン(南大門)) ,-9246,,,09:00-18:00,火曜日~日曜日,月曜日,"地下?1?線/4?線/キョンイ·チュンアン(京義?中央)線/空港?道「ソウル」? 4番出口,  258m 地下?4?線「 フェヒョン(ナムデムン(南大門)市場)」? 5番出口,  403m","??1?,南大門,韓?文化財,ソウル?光,ソウルツア?,光化門,??第1?,??,?靖門,敦義門,四大門,興仁之門,崇?門,文化財,南大門市場",
47189,ja,SAMSEYOUNG GALLERY,https://japanese.visitseoul.net/attractions/2024-samsy/JPPzcpf02?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPPzcpf02, ソウル市チョンノ(鐘路)?平昌洞437-2 삼세영,03003 ソウル市チョンノ(鐘路)?ピョンチャン44ギル2 SAMSEYOUNG GALLERY,-644,,https://www.samseyoung.com/,11:00-18:00,火曜日?土曜日,日曜日?月曜日,"地下?3?線「キョンボックン(政府ソウル??)」?3番出口,  1711番バス搭?後、平昌洞サムスンアパ?トメントで下車、301m  ","現代美術,現代美術展示,SAMSEYOUNG,古美術,建築,ピョンチャンドン展示,平倉洞展示,展示,文化芸術",
49325,en,YOYO Luggage Storage,https://english.visitseoul.net/attractions/LuggageStorage18/ENPav7wzt?utm_source=seoulopendata&utm_medium=attractions&utm_content=ENPav7wzt," 102 Sogong-ro, Jung-gu, Seoul  B1F, Room 100, Sogong Underground Shopping Center ","04532 102 Sogong-ro, Jung-gu, Seoul  B1F, Room 100, Sogong Underground Shopping Center ",,,,,,,,YOYO Luggage Storage,
5064,ja,シンダン(新堂)創作ア?ケイド,https://japanese.visitseoul.net/attractions/seoul-art-space-sindang-creative-arcade-jp/JPP005060?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPP005060,100-868 ソウル市中??鶴洞119 ,04571 ソウル市チュン(中)?マジャンノ87 (?鶴洞),-10985,,https://www.sfac.or.kr/artspace/artspace/sindang_main.do,創作工房 9:00-22:00、共同作業場/??室 9:00-22:00 ア?トマ?ケット 9:00-18:00,,ア?トマ?ケットは土曜日、日曜日休み,"地下?2?線/6?線「シンダン」?2番出口,  336m","新堂創作ア?ケイド,ア?ト,ソウル?光,ソウル文化財?,中央市場,ア?トマ?ケット,芸術,芸術スペ?ス,ソウル市創作空間",
27369,ja,シンチョン(新村)???光案?所,https://japanese.visitseoul.net/attractions/sinchon-station-tourist-information-center-jp/JPP027231?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPP027231,120-140 ソウル市西大門?新村洞 74-12,03765 ソウル市ソデムン(西大門)?シンチョンヨクロ30 (新村洞) シンチョン??,-8116,,http://www.sta.or.kr,10:00?19:00 (KST),,?正月及び秋夕(??8月15日),"地下?  キョンイ·チュンアン(京義?中央)線 「シンチョン(新村)」? 1番出口,  30m ","旅行,京義中央線,旅行情報,インフォメ?ションセンタ?,旅行ガイド,新村???光案?所,シンチョン,ソウル地?,新村?,?光案?所,ガイドブック,キョンイ·チュンアン線",
24163,ja,スクジョンムン(?靖門),https://japanese.visitseoul.net/attractions/sukjeongmun-jp/JPP023760?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPP023760,136-822 ソウル市城北?城北洞山25-1 ,02822 ソウル市ソンブク(城北)?テサグァンロ1 (城北洞),-2819,,, 3月?10月 9:00-16:00(下山は18:00まで) 11月?2月 10:00-15:00(下山は17:00まで),,月曜日(月曜日が祝祭日の場合は火曜日休館),地下?3?線「キョンボックン(政府ソウル??)」?3番出口、「ソウル警察?.キョンボックン?」停留所から710番幹線バスに?車し「韓?放送通信大?.梨花?」停留所で下車後、2112番支線バスに?車し「ソウルタウォン?校.ハン·ヨンウン(韓龍雲)活動址」停留所で下車後、約820m,"文化財,城郭,漢陽都城,敦義門,北靖門,ソウル漢陽都城,?靖門,史跡,ソウル城郭,興仁之門,史跡第10?,崇?門,祈雨,三?トンネル,ソウル文化材,三?洞,北岳スカイ,四大門,北岳山,崔揚善",
1443,ja,スペ?ス·シ? (SPACE C),https://japanese.visitseoul.net/attractions/space-c-jp/JPP001441?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPP001441,135-120 ソウル市江南?新沙洞627-8 ,06024 ソウル市カンナム(江南)?オンジュロ827 (新沙洞),-9644,,http://www.spacec.co.kr/,火?金 - 11:00?18:30 土 - 12:00~18:30,,"日曜日,月曜日、1月1日、?正月及び秋夕(??8月15日)連休、祝日 ※ 展示により?動があるため要確認","地下?3?線「アックジョン」?3番出口,  567m","SPACE*C,コリアナ化粧博物館,コリアナ美術館,スペ?ス·シ?,博物館,江南,美術館,芸術·ア?ト",
44067,ja,スンジン玩具,https://japanese.visitseoul.net/attractions/2023100/JPPpp5dae?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPPpp5dae, ソウル鍾路?昌信洞390-3 ,03120 鍾路? チョンロ52ギル 30 ,-2567,,,09:00 - 18:00,?日,?正月及び?正月、お盆?日,"地下? 1/6?線  「 トンミョアプ」? 6番出口,  174m","レゴ,オレガゲ(老?), おもちゃ, 車のおもちゃ, ?育用おもちゃ, 問屋, 東大門, 東大門",
5062,en,Seoul Art Space - Sindang Creative Arcade,https://english.visitseoul.net/attractions/Sindang-Creative-Arcade/ENP005060?utm_source=seoulopendata&utm_medium=attractions&utm_content=ENP005060,"100-868 119, Hwanghak-dong, Jung-gu, Seoul, Korea ","04571 87, Majang-ro, Jung-gu, Seoul ",-10985,,https://www.sfac.or.kr/artspace/artspace/sindang_main.do,Artist Workshop 09:00 - 20:00  Common Workshop & Photography Room 09:00 - 22:00,,Art Market closed weekends,"Subway Lines 2/6  Sindang Station  Exits 2,  336m","SindangStation,Shopping,SeoulArtSpace,Art,Exhibition,Crafts,Handicraft,Gallery,SindangCreativeArcade",
37916,ja,セウンチョンゲ(世運·??)商店街,https://japanese.visitseoul.net/attractions/セウンチョンゲ世運·??商店街/JPP037890?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPP037890, ソウル市チュン(中)?サンリム(山林)洞207-1 ,"04545 ソウル市チュン(中)?チョンゲチョンロ160(サンリム(山林)洞,セウンチョンゲ(世運·??)商店街) ",-10695,,,,,,"地下?2?線/5?線「ウルチロサガ」? 3番出口,  300m","韓?ドラマ,ヴィンチェンツォ,グルメ,ソウル人?スポット,ウルチロカフェ,セウンチョンゲ(世運·??)商店街,カフェ,ドラマロケ地,ソウル,チョンノ(鍾路),ドラマの中の旅先,ウルチロ",
23471,ja,セオギャラリ?,https://japanese.visitseoul.net/attractions/gallery-seo-jp/JPP001966?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPP001966, ソウル市瑞草?瑞草洞 1544-4,06648 ソウル市ソチョ(瑞草)?パンポデロ94 (瑞草洞),-6115,,http://www.seogallery.com/,10:00 - 17:00 (KST),,土曜日および日曜日,地下?2?線「ソチョ」?2番出口徒?7分  ,"建築,?廊,美術館,ア?ト,ギャラリ?,デザイン,文化,??,展示,セオギャラリ?,??,彫刻,ファッション",
22801,ja,セコムジョン(洗?亭),https://japanese.visitseoul.net/attractions/segeomjeong-jp/JPP002395?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPP002395,110-010 ソウル市鐘路?新?洞 168-6,03018 ソウル市チョンノ(鍾路)?セゴムジョンロ244 (新?洞)セコムジョン(洗?亭),,,,,,,地下?3?線「ホンジェ」? のサンミョン(祥明)大?を通過し、ネブスンファンロ(?部循環路)方面の高架道路の?,"遺跡,鐘路,仁祖反正,洗?亭,東屋,ホンジェ洞,彰義門,弘?洞,自然,北漢山城,祥明大?",
51371,ja,ソウルア?トセンタ?DOAMギャラリ?,https://japanese.visitseoul.net/attractions/DoamGallery/JPP6edc88?utm_source=seoulopendata&utm_medium=attractions&utm_content=JPP6edc88, ソウル市チョンノ(鐘路)?ピョンチャンムンファロ70、ソウルア?トセンタ?DOAM3階 ,03011 ソウル市チョンノ(鐘路)?ピョンチャンムンファロ70、ソウルア?トセンタ?DOAM3階 ,-2669,,https://doam.me/index,火-土 10:00-18:00 ,,日·月·祝日休館,地下?3?線「キョンボックン(政府ソウル?舍)」?3番出口から1711番、1020番?り換え後、イェヌン??下車,"ギャラリ?,ソウルア?トセンタ?DOAM,芸術??,美術館,ピョンチャンドン(平倉洞)ギャラリ?,ピョンチャンドン(平倉洞)美術館,DOAMギャラリ?,無料展示","?の不自由な方のための?用駐車場,アクセシビリティ,エレベ?タ?"
